"","gains_losses","value","flux","case","city","app","case_graph","gains","exchange","sum","per"
"619","east_extwalls_convection_gain",11556.2689222547,"convection","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls",461503.989494226,0.025
"620","none_roof_convection_loss",-1280957.4304838,"convection","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof",-2958061.3491406,0.433
"621","none_floor_convection_loss",-1629808.5355499,"convection","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor",-2683919.71154028,0.6072
"622","none_intwalls_convection_loss",-1663127.87252705,"convection","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls",-2356873.73103659,0.7056
"623","south_extwalls_convection_loss",-556610.439605865,"convection","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls",-1072484.33928746,0.519
"624","north_extwalls_convection_loss",-233541.45566764,"convection","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls",-449648.835941736,0.5194
"625","west_extwalls_convection_loss",-967845.329752998,"convection","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls",-1888314.45221218,0.5125
"626","east_extwalls_convection_loss",-232099.07453083,"convection","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls",-461506.078513408,0.5029
"627","none_roof_conduction_gain",2365960.6104118,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof",2958064.619759,0.7998
"628","none_floor_conduction_gain",1269717.03569697,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor",2683922.44808281,0.4731
"629","none_intwalls_conduction_gain",1085473.83088232,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls",2356877.08027362,0.4606
"630","south_extwalls_conduction_gain",504358.841922785,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls",1072485.15754885,0.4703
"631","north_extwalls_conduction_gain",175769.440367584,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls",449648.489708917,0.3909
"632","west_extwalls_conduction_gain",1195018.85123189,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls",1888316.10338358,0.6328
"633","east_extwalls_conduction_gain",234864.090734022,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls",461503.989494226,0.5089
"634","none_roof_conduction_loss",-188444.45998123,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof",-2958061.3491406,0.0637
"635","none_floor_conduction_loss",-368468.102652538,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor",-2683919.71154028,0.1373
"636","none_intwalls_conduction_loss",-514964.112600431,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls",-2356873.73103659,0.2185
"637","south_extwalls_conduction_loss",-364435.702911383,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls",-1072484.33928746,0.3398
"638","north_extwalls_conduction_loss",-165084.281144168,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls",-449648.835941736,0.3671
"639","west_extwalls_conduction_loss",-568492.335130008,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls",-1888314.45221218,0.3011
"640","east_extwalls_conduction_loss",-90712.7948106221,"conduction","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls",-461506.078513408,0.1966
"641","none_roof_solarrad_gain",409296.688847998,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof",2958064.619759,0.1384
"642","none_floor_solarrad_gain",459943.655430877,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor",2683922.44808281,0.1714
"643","none_intwalls_solarrad_gain",483900.280252332,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls",2356877.08027362,0.2053
"644","south_extwalls_solarrad_gain",121734.767309149,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls",1072485.15754885,0.1135
"645","north_extwalls_solarrad_gain",64236.5174726708,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls",449648.489708917,0.1429
"646","west_extwalls_solarrad_gain",208372.996618132,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls",1888316.10338358,0.1103
"647","east_extwalls_solarrad_gain",69719.240985978,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls",461503.989494226,0.1511
"648","none_roof_solarrad_loss",0,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof",-2958061.3491406,0
"649","none_floor_solarrad_loss",0,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor",-2683919.71154028,0
"650","none_intwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls",-2356873.73103659,0
"651","south_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls",-1072484.33928746,0
"652","north_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls",-449648.835941736,0
"653","west_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls",-1888314.45221218,0
"654","east_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls",-461506.078513408,0
"655","none_roof_swlights_gain",11352.5822768654,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof",2958064.619759,0.0038
"656","none_floor_swlights_gain",11352.5822768654,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor",2683922.44808281,0.0042
"657","none_intwalls_swlights_gain",13191.6830168069,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls",2356877.08027362,0.0056
"658","south_extwalls_swlights_gain",4512.65754759836,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls",1072485.15754885,0.0042
"659","north_extwalls_swlights_gain",1916.34360676281,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls",449648.489708917,0.0043
"660","west_extwalls_swlights_gain",6365.53273566987,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls",1888316.10338358,0.0034
"661","east_extwalls_swlights_gain",1624.43126370013,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls",461503.989494226,0.0035
"662","none_roof_swlights_loss",0,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof",-2958061.3491406,0
"663","none_floor_swlights_loss",0,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor",-2683919.71154028,0
"664","none_intwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls",-2356873.73103659,0
"665","south_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls",-1072484.33928746,0
"666","north_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls",-449648.835941736,0
"667","west_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls",-1888314.45221218,0
"668","east_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls",-461506.078513408,0
"669","none_roof_lwinternal_gain",82833.0964410356,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof",2958064.619759,0.028
"670","none_floor_lwinternal_gain",82833.0964410356,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor",2683922.44808281,0.0309
"671","none_intwalls_lwinternal_gain",96251.929728577,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls",2356877.08027362,0.0408
"672","south_extwalls_lwinternal_gain",28384.6554215639,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls",1072485.15754885,0.0265
"673","north_extwalls_lwinternal_gain",12949.5568108728,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls",449648.489708917,0.0288
"674","west_extwalls_lwinternal_gain",40039.2565513494,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls",1888316.10338358,0.0212
"675","east_extwalls_lwinternal_gain",11113.4256212714,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls",461503.989494226,0.0241
"676","none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof",-2958061.3491406,0
"677","none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor",-2683919.71154028,0
"678","none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls",-2356873.73103659,0
"679","south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls",-1072484.33928746,0
"680","north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls",-449648.835941736,0
"681","west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls",-1888314.45221218,0
"682","east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls",-461506.078513408,0
"683","none_roof_lwsurfaces_gain",84071.0341055562,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","roof",2958064.619759,0.0284
"684","none_floor_lwsurfaces_gain",847628.732530446,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","floor",2683922.44808281,0.3158
"685","none_intwalls_lwsurfaces_gain",636161.788275933,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","intwalls",2356877.08027362,0.2699
"686","south_extwalls_lwsurfaces_gain",369756.143884521,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","south_extwalls",1072485.15754885,0.3448
"687","north_extwalls_lwsurfaces_gain",175036.362612802,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","north_extwalls",449648.489708917,0.3893
"688","west_extwalls_lwsurfaces_gain",381511.686538996,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","west_extwalls",1888316.10338358,0.202
"689","east_extwalls_lwsurfaces_gain",132626.531967,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","gain","east_extwalls",461503.989494226,0.2874
"690","none_roof_lwsurfaces_loss",-1488659.45867557,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","roof",-2958061.3491406,0.5033
"691","none_floor_lwsurfaces_loss",-685643.073337844,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","floor",-2683919.71154028,0.2555
"692","none_intwalls_lwsurfaces_loss",-178781.745909106,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","intwalls",-2356873.73103659,0.0759
"693","south_extwalls_lwsurfaces_loss",-151438.196770217,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","south_extwalls",-1072484.33928746,0.1412
"694","north_extwalls_lwsurfaces_loss",-51023.0991299282,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","north_extwalls",-449648.835941736,0.1135
"695","west_extwalls_lwsurfaces_loss",-351976.787329174,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","west_extwalls",-1888314.45221218,0.1864
"696","east_extwalls_lwsurfaces_loss",-138694.209171956,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","belem","SALA","Air Conditioner","loss","east_extwalls",-461506.078513408,0.3005
"697","none_roof_convection_gain",4763.62653180034,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","roof",2955926.59338528,0.0016
"698","none_floor_convection_gain",20369.8964216837,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","floor",2691111.08204912,0.0076
"699","none_intwalls_convection_gain",65355.1608484377,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","intwalls",2383421.81981198,0.0274
"700","south_extwalls_convection_gain",49294.1140650921,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","south_extwalls",1076465.85164286,0.0458
"701","north_extwalls_convection_gain",20690.6367745971,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","north_extwalls",449355.203360579,0.046
"702","west_extwalls_convection_gain",67279.051551976,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","west_extwalls",1901353.72942946,0.0354
"703","east_extwalls_convection_gain",11445.3137235714,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","east_extwalls",459313.881752779,0.0249
"704","none_roof_convection_loss",-1273029.63236561,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","roof",-2955922.87199957,0.4307
"705","none_floor_convection_loss",-1626538.25822688,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","floor",-2691107.90850086,0.6044
"706","none_intwalls_convection_loss",-1667178.4018431,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","intwalls",-2383417.96876504,0.6995
"707","south_extwalls_convection_loss",-556657.129516128,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","south_extwalls",-1076464.89191476,0.5171
"708","north_extwalls_convection_loss",-232137.329847618,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","north_extwalls",-449355.430227113,0.5166
"709","west_extwalls_convection_loss",-971054.103460839,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","west_extwalls",-1901351.87968219,0.5107
"710","east_extwalls_convection_loss",-229124.807277336,"convection","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","east_extwalls",-459315.919782666,0.4988
"711","none_roof_conduction_gain",2364521.67541925,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","roof",2955926.59338528,0.7999
"712","none_floor_conduction_gain",1261068.31305827,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","floor",2691111.08204912,0.4686
"713","none_intwalls_conduction_gain",1085500.38393044,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","intwalls",2383421.81981198,0.4554
"714","south_extwalls_conduction_gain",505076.92448,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","south_extwalls",1076465.85164286,0.4692
"715","north_extwalls_conduction_gain",175121.013812182,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","north_extwalls",449355.203360579,0.3897
"716","west_extwalls_conduction_gain",1199760.70280471,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","west_extwalls",1901353.72942946,0.631
"717","east_extwalls_conduction_gain",233048.550996718,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","east_extwalls",459313.881752779,0.5074
"718","none_roof_conduction_loss",-189022.807287957,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","roof",-2955922.87199957,0.0639
"719","none_floor_conduction_loss",-383174.171613091,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","floor",-2691107.90850086,0.1424
"720","none_intwalls_conduction_loss",-539003.015859244,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","intwalls",-2383417.96876504,0.2261
"721","south_extwalls_conduction_loss",-367769.042961253,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","south_extwalls",-1076464.89191476,0.3416
"722","north_extwalls_conduction_loss",-165414.018934333,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","north_extwalls",-449355.430227113,0.3681
"723","west_extwalls_conduction_loss",-576620.626271426,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","west_extwalls",-1901351.87968219,0.3033
"724","east_extwalls_conduction_loss",-90158.5414990927,"conduction","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","loss","east_extwalls",-459315.919782666,0.1963
"725","none_roof_solarrad_gain",409296.688847998,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","roof",2955926.59338528,0.1385
"726","none_floor_solarrad_gain",459943.655430877,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","floor",2691111.08204912,0.1709
"727","none_intwalls_solarrad_gain",483900.280252332,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","intwalls",2383421.81981198,0.203
"728","south_extwalls_solarrad_gain",121734.767309149,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","belem","SALA","Hybrid","gain","south_extwalls",1076465.85164286,0.1131
