"","month","gains_losses","value","case","city","app","case_graph","gains","exchange","MonthAbb","per"
"3262",10,"vn_interzone_gain",4556.77419522655,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","gain","vn_interzone","Oct",0.0563
"3263",11,"internal_gains",31565.7517639426,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","gain","internal_gains","Nov",0.3465
"3264",11,"cooling",-40570.666803452,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","loss","cooling","Nov",0.4488
"3265",11,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","gain","heating","Nov",0
"3266",11,"vn_window_loss",-3594.04007240922,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","loss","vn_window","Nov",0.0398
"3267",11,"vn_window_gain",1.21299604556429,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","gain","vn_window","Nov",0
"3268",11,"vn_interzone_loss",-15768.0890664909,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","loss","vn_interzone","Nov",0.1744
"3269",11,"vn_interzone_gain",3244.32008877729,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","gain","vn_interzone","Nov",0.0356
"3270",12,"internal_gains",31991.746407752,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","gain","internal_gains","Dec",0.2873
"3271",12,"cooling",-74731.2516171844,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","loss","cooling","Dec",0.6763
"3272",12,"heating",0,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","gain","heating","Dec",0
"3273",12,"vn_window_loss",-3001.88952865346,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","loss","vn_window","Dec",0.0272
"3274",12,"vn_window_gain",1.158043592739,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","gain","vn_window","Dec",0
"3275",12,"vn_interzone_loss",-12945.9247441257,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","loss","vn_interzone","Dec",0.1172
"3276",12,"vn_interzone_gain",1199.4737831688,"U001_Caso01_1a7_ac_in1_1.csv","saopaulo","DORM1","Air Conditioner","gain","vn_interzone","Dec",0.0108
"3277",1,"none_roof_convection_gain",16447.4664170489,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Jan",0.1406
"3278",1,"none_floor_convection_gain",15094.9147728575,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Jan",0.129
"3279",1,"none_intwalls_convection_gain",27634.706176535,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Jan",0.2362
"3280",1,"south_extwalls_convection_gain",3921.71444409608,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Jan",0.0335
"3281",1,"east_extwalls_convection_gain",20176.0987627449,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Jan",0.1725
"3282",1,"south_windows_convection_gain",157.762003400809,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Jan",0.0013
"3283",2,"none_roof_convection_gain",16451.4042994308,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Feb",0.1375
"3284",2,"none_floor_convection_gain",16042.2229193661,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Feb",0.134
"3285",2,"none_intwalls_convection_gain",29101.0878399254,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Feb",0.2432
"3286",2,"south_extwalls_convection_gain",4074.49418273774,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Feb",0.034
"3287",2,"east_extwalls_convection_gain",23316.0428864459,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Feb",0.1948
"3288",2,"south_windows_convection_gain",190.884179779739,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Feb",0.0016
"3289",3,"none_roof_convection_gain",14346.8328382809,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Mar",0.1235
"3290",3,"none_floor_convection_gain",16774.9401082105,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Mar",0.1444
"3291",3,"none_intwalls_convection_gain",27485.8368173669,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Mar",0.2366
"3292",3,"south_extwalls_convection_gain",2714.63651501108,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Mar",0.0234
"3293",3,"east_extwalls_convection_gain",21325.0064851707,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Mar",0.1836
"3294",3,"south_windows_convection_gain",111.220714677066,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Mar",0.001
"3295",4,"none_roof_convection_gain",7933.05475860678,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Apr",0.0951
"3296",4,"none_floor_convection_gain",10359.0809847862,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Apr",0.1242
"3297",4,"none_intwalls_convection_gain",17250.5112466455,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Apr",0.2068
"3298",4,"south_extwalls_convection_gain",1081.74717401765,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Apr",0.013
"3299",4,"east_extwalls_convection_gain",14800.4708116075,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Apr",0.1774
"3300",4,"south_windows_convection_gain",14.5273338980112,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Apr",2e-04
"3301",5,"none_roof_convection_gain",3239.21830338004,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","May",0.0486
"3302",5,"none_floor_convection_gain",4316.97762509363,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","May",0.0648
"3303",5,"none_intwalls_convection_gain",7265.22447992092,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","May",0.1091
"3304",5,"south_extwalls_convection_gain",150.444656721449,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","May",0.0023
"3305",5,"east_extwalls_convection_gain",10179.5765762863,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","May",0.1529
"3306",5,"south_windows_convection_gain",0.170296457757515,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","May",0
"3307",6,"none_roof_convection_gain",1737.99864015241,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Jun",0.0257
"3308",6,"none_floor_convection_gain",2615.31217225289,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Jun",0.0386
"3309",6,"none_intwalls_convection_gain",4063.08500669069,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Jun",0.06
"3310",6,"south_extwalls_convection_gain",4.75380736925023,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Jun",1e-04
"3311",6,"east_extwalls_convection_gain",8777.60986705081,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Jun",0.1297
"3312",6,"south_windows_convection_gain",0.499328852312884,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Jun",0
"3313",7,"none_roof_convection_gain",2130.18648928032,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Jul",0.0276
"3314",7,"none_floor_convection_gain",1982.18157412156,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Jul",0.0257
"3315",7,"none_intwalls_convection_gain",4212.13464784079,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Jul",0.0547
"3316",7,"south_extwalls_convection_gain",7.50693104081735,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Jul",1e-04
"3317",7,"east_extwalls_convection_gain",10642.8105569568,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Jul",0.1381
"3318",7,"south_windows_convection_gain",6.02161247470065,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Jul",1e-04
"3319",8,"none_roof_convection_gain",3941.43502648145,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Aug",0.0531
"3320",8,"none_floor_convection_gain",3409.01640870575,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Aug",0.0459
"3321",8,"none_intwalls_convection_gain",6775.60332766198,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Aug",0.0913
"3322",8,"south_extwalls_convection_gain",174.919749388136,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Aug",0.0024
"3323",8,"east_extwalls_convection_gain",13010.633181393,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Aug",0.1753
"3324",8,"south_windows_convection_gain",14.7417478808874,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Aug",2e-04
"3325",9,"none_roof_convection_gain",7034.0344767189,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Sep",0.101
"3326",9,"none_floor_convection_gain",2907.54483817272,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Sep",0.0417
"3327",9,"none_intwalls_convection_gain",9825.06208443644,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Sep",0.141
"3328",9,"south_extwalls_convection_gain",487.199618680668,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Sep",0.007
"3329",9,"east_extwalls_convection_gain",15521.805562341,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Sep",0.2228
"3330",9,"south_windows_convection_gain",9.02482634798369,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Sep",1e-04
"3331",10,"none_roof_convection_gain",8972.45244644116,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Oct",0.1108
"3332",10,"none_floor_convection_gain",6118.74362146992,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Oct",0.0755
"3333",10,"none_intwalls_convection_gain",13575.9102732171,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Oct",0.1676
"3334",10,"south_extwalls_convection_gain",708.832999882868,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Oct",0.0088
"3335",10,"east_extwalls_convection_gain",16835.947246248,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Oct",0.2078
"3336",10,"south_windows_convection_gain",9.74211523223342,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Oct",1e-04
"3337",11,"none_roof_convection_gain",12557.6294678836,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Nov",0.1392
"3338",11,"none_floor_convection_gain",7737.23557990844,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Nov",0.0857
"3339",11,"none_intwalls_convection_gain",16898.0031586046,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Nov",0.1873
"3340",11,"south_extwalls_convection_gain",1683.33944234559,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Nov",0.0187
"3341",11,"east_extwalls_convection_gain",18794.4441635014,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Nov",0.2083
"3342",11,"south_windows_convection_gain",34.1421616718734,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Nov",4e-04
"3343",12,"none_roof_convection_gain",15724.3811773769,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","roof","Dec",0.1388
"3344",12,"none_floor_convection_gain",14235.5669961778,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","floor","Dec",0.1257
"3345",12,"none_intwalls_convection_gain",25694.7090980682,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","intwalls","Dec",0.2268
"3346",12,"south_extwalls_convection_gain",3242.63097805214,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_extwalls","Dec",0.0286
"3347",12,"east_extwalls_convection_gain",20957.5223670123,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","east_extwalls","Dec",0.185
"3348",12,"south_windows_convection_gain",110.052993258597,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","gain","south_windows","Dec",0.001
"3349",1,"none_roof_convection_loss",-502.119743777323,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","roof","Jan",0.0043
"3350",1,"none_floor_convection_loss",-5865.4037658282,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","floor","Jan",0.0502
"3351",1,"none_intwalls_convection_loss",-5945.47439040568,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","intwalls","Jan",0.0509
"3352",1,"south_extwalls_convection_loss",-1842.89985274364,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_extwalls","Jan",0.0158
"3353",1,"east_extwalls_convection_loss",-1083.31019298138,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","east_extwalls","Jan",0.0093
"3354",1,"south_windows_convection_loss",-3780.38502952642,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_windows","Jan",0.0324
"3355",2,"none_roof_convection_loss",-518.360122567753,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","roof","Feb",0.0043
"3356",2,"none_floor_convection_loss",-5850.63176397699,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","floor","Feb",0.049
"3357",2,"none_intwalls_convection_loss",-6520.32756380989,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","intwalls","Feb",0.0546
"3358",2,"south_extwalls_convection_loss",-2599.43308428611,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_extwalls","Feb",0.0218
"3359",2,"east_extwalls_convection_loss",-613.77463416731,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","east_extwalls","Feb",0.0051
"3360",2,"south_windows_convection_loss",-3332.83735730168,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_windows","Feb",0.0279
"3361",3,"none_roof_convection_loss",-1246.61270099521,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","roof","Mar",0.0107
"3362",3,"none_floor_convection_loss",-4659.07994260405,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","floor","Mar",0.0402
"3363",3,"none_intwalls_convection_loss",-5963.23586460824,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","intwalls","Mar",0.0514
"3364",3,"south_extwalls_convection_loss",-5173.83746530516,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_extwalls","Mar",0.0446
"3365",3,"east_extwalls_convection_loss",-1672.23033313891,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","east_extwalls","Mar",0.0144
"3366",3,"south_windows_convection_loss",-4353.43175879698,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_windows","Mar",0.0375
"3367",4,"none_roof_convection_loss",-2457.29561635219,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","roof","Apr",0.0295
"3368",4,"none_floor_convection_loss",-3330.70208091047,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","floor","Apr",0.04
"3369",4,"none_intwalls_convection_loss",-4225.58164478291,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","intwalls","Apr",0.0507
"3370",4,"south_extwalls_convection_loss",-6781.87378467365,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_extwalls","Apr",0.0814
"3371",4,"east_extwalls_convection_loss",-3716.38902521692,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","east_extwalls","Apr",0.0446
"3372",4,"south_windows_convection_loss",-5160.12202066462,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_windows","Apr",0.0619
"3373",5,"none_roof_convection_loss",-8389.5176468239,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","roof","May",0.1262
"3374",5,"none_floor_convection_loss",-2576.01919306401,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","floor","May",0.0387
"3375",5,"none_intwalls_convection_loss",-4582.66841032757,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","intwalls","May",0.0689
"3376",5,"south_extwalls_convection_loss",-12200.1672627827,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_extwalls","May",0.1835
"3377",5,"east_extwalls_convection_loss",-11028.0731305471,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","east_extwalls","May",0.1658
"3378",5,"south_windows_convection_loss",-7410.26238355111,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_windows","May",0.1114
"3379",6,"none_roof_convection_loss",-13026.8381453646,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","roof","Jun",0.1927
"3380",6,"none_floor_convection_loss",-4317.68028682688,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","floor","Jun",0.0639
"3381",6,"none_intwalls_convection_loss",-6979.64327036203,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","intwalls","Jun",0.1033
"3382",6,"south_extwalls_convection_loss",-13204.7076762691,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_extwalls","Jun",0.1953
"3383",6,"east_extwalls_convection_loss",-14132.7861674511,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","east_extwalls","Jun",0.2091
"3384",6,"south_windows_convection_loss",-7422.69069605639,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_windows","Jun",0.1098
"3385",7,"none_roof_convection_loss",-15805.4637705686,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","roof","Jul",0.2051
"3386",7,"none_floor_convection_loss",-5388.021078071,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","floor","Jul",0.0699
"3387",7,"none_intwalls_convection_loss",-7792.3390329569,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","intwalls","Jul",0.1011
"3388",7,"south_extwalls_convection_loss",-15359.9880211,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_extwalls","Jul",0.1993
"3389",7,"east_extwalls_convection_loss",-15964.5654281604,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","east_extwalls","Jul",0.2072
"3390",7,"south_windows_convection_loss",-8772.03736384296,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_windows","Jul",0.1138
"3391",8,"none_roof_convection_loss",-10705.211404488,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","roof","Aug",0.1444
"3392",8,"none_floor_convection_loss",-5000.82121265924,"U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","floor","Aug",0.0675
